"dist","estimator","col","nrmse"
"norm","missForest","X",0.46017721894709
"norm","micePMM","X",0.568767321814448
"norm","missForest","X",0.537521545259784
"norm","micePMM","X",0.586818690048595
"norm","missForest","X",0.491054221799942
"norm","micePMM","X",0.512624259579608
"norm","missForest","X",0.469187410670543
"norm","micePMM","X",0.562915451925112
"norm","missForest","X",0.499599986008806
"norm","micePMM","X",0.610688689603438
"norm","missForest","X",0.530390764447954
"norm","micePMM","X",0.566624716159024
"norm","missForest","X",0.432371896573832
"norm","micePMM","X",0.554925277053157
"norm","missForest","X",0.442681606662034
"norm","micePMM","X",0.544150004257307
"norm","missForest","X",0.439481508356736
"norm","micePMM","X",0.503570348145087
"norm","missForest","X",0.473401663139751
"norm","micePMM","X",0.520604602974359
"norm","missForest","X",0.427480958849565
"norm","micePMM","X",0.55651925596759
"norm","missForest","X",0.510843787305956
"norm","micePMM","X",0.597031745902251
"norm","missForest","X",0.515414063658295
"norm","micePMM","X",0.56320620572247
"norm","missForest","X",0.466461672148437
"norm","micePMM","X",0.543153413917563
"norm","missForest","X",0.454000798369633
"norm","micePMM","X",0.613165156552249
"norm","missForest","X",0.484154764326797
"norm","micePMM","X",0.544528574564982
"norm","missForest","X",0.513566402012223
"norm","micePMM","X",0.544842377416416
"norm","missForest","X",0.489200927489713
"norm","micePMM","X",0.518558263740866
"norm","missForest","X",0.482115254312742
"norm","micePMM","X",0.5715538486655
"norm","missForest","X",0.470880406582829
"norm","micePMM","X",0.549713203224344
"norm","missForest","X",0.523404343508721
"norm","micePMM","X",0.600456254189724
"norm","missForest","X",0.477438163388454
"norm","micePMM","X",0.523735907527909
"norm","missForest","X",0.478820887791621
"norm","micePMM","X",0.557106240677431
"norm","missForest","X",0.457633882434564
"norm","micePMM","X",0.557208066854267
"norm","missForest","X",0.530895232575382
"norm","micePMM","X",0.581456233839997
"norm","missForest","X",0.417806260756444
"norm","micePMM","X",0.558170441766304
"norm","missForest","X",0.476755497171807
"norm","micePMM","X",0.559972687074159
"norm","missForest","X",0.503281644231778
"norm","micePMM","X",0.581140377165187
"norm","missForest","X",0.466110381898295
"norm","micePMM","X",0.540177607281661
"norm","missForest","X",0.450456952851878
"norm","micePMM","X",0.605579085223477
"norm","missForest","X",0.482765941031753
"norm","micePMM","X",0.580709992974127
"norm","missForest","X",0.528468036314819
"norm","micePMM","X",0.571138735561527
"norm","missForest","X",0.435597944786182
"norm","micePMM","X",0.529301707323909
"norm","missForest","X",0.470486470711623
"norm","micePMM","X",0.611551803528111
"norm","missForest","X",0.525691654085095
"norm","micePMM","X",0.610243706764372
"norm","missForest","X",0.465337435559283
"norm","micePMM","X",0.560378646604552
"norm","missForest","X",0.456000910305523
"norm","micePMM","X",0.631469575044126
"norm","missForest","X",0.426776809820613
"norm","micePMM","X",0.595029695645738
"norm","missForest","X",0.439177580496471
"norm","micePMM","X",0.538746320998706
"norm","missForest","X",0.460589972948899
"norm","micePMM","X",0.542209146941828
"norm","missForest","X",0.482643885040299
"norm","micePMM","X",0.559874218249552
"norm","missForest","X",0.455767826308269
"norm","micePMM","X",0.529378245774398
"norm","missForest","X",0.485763789788117
"norm","micePMM","X",0.496499624409784
"norm","missForest","X",0.467096222852721
"norm","micePMM","X",0.564111881206359
"norm","missForest","X",0.51436408206579
"norm","micePMM","X",0.545058522038962
"norm","missForest","X",0.534886151073497
"norm","micePMM","X",0.584137877740475
"norm","missForest","X",0.46405402293756
"norm","micePMM","X",0.513826936960246
"norm","missForest","X",0.480952165231828
"norm","micePMM","X",0.537391106467236
"norm","missForest","X",0.536468749121276
"norm","micePMM","X",0.609772132392183
"norm","missForest","X",0.453565072856959
"norm","micePMM","X",0.579435787956705
"norm","missForest","X",0.437069131921379
"norm","micePMM","X",0.505735783071593
"norm","missForest","X",0.52896369901624
"norm","micePMM","X",0.572666743450856
"norm","missForest","X",0.464128776247553
"norm","micePMM","X",0.536565846649522
"norm","missForest","X",0.484717670834559
"norm","micePMM","X",0.577777009544141
"norm","missForest","X",0.501122804190142
"norm","micePMM","X",0.580104555235531
"norm","missForest","X",0.439415508182277
"norm","micePMM","X",0.542442332478999
"norm","missForest","X",0.44725852017907
"norm","micePMM","X",0.596988198893331
"norm","missForest","X",0.471889436947426
"norm","micePMM","X",0.566094502383115
"norm","missForest","X",0.547111117907629
"norm","micePMM","X",0.634663545420546
"norm","missForest","X",0.481635896712242
"norm","micePMM","X",0.567872755953095
"norm","missForest","X",0.486725357158546
"norm","micePMM","X",0.543447929914722
"norm","missForest","X",0.478128413732152
"norm","micePMM","X",0.591775187210984
"norm","missForest","X",0.436199362464658
"norm","micePMM","X",0.589855210988068
"norm","missForest","X",0.469053135380186
"norm","micePMM","X",0.603801272132342
"norm","missForest","X",0.578723674640519
"norm","micePMM","X",0.564833975768013
"norm","missForest","X",0.50721257060906
"norm","micePMM","X",0.534751122315595
"norm","missForest","X",0.473918349164325
"norm","micePMM","X",0.541459997061796
"norm","missForest","X",0.588513455881247
"norm","micePMM","X",0.596818323573691
"norm","missForest","X",0.472064854160674
"norm","micePMM","X",0.568663729485835
"norm","missForest","X",0.448407156797025
"norm","micePMM","X",0.578619270193546
"norm","missForest","X",0.455422317744736
"norm","micePMM","X",0.55872690644827
"norm","missForest","X",0.482047158741328
"norm","micePMM","X",0.529083742846078
"norm","missForest","X",0.464767102443965
"norm","micePMM","X",0.553253167407142
"norm","missForest","X",0.470089259301339
"norm","micePMM","X",0.522529935915819
